play_id,nflverse_game_id,down,ydstogo,yardline_100,goal_to_go,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam,defteam,shotgun,no_huddle,qb_dropback,pass_length,pass_location,air_yards,receiver,yards_after_catch,yards_gained,epa,success,wpa,complete_pass,air_epa,possession_team,offense_formation,offense_personnel,route,season,receiver_position
1338,2022_02_CAR_NYG,3.0,1,52,0,2,377,377,2177,-3,2,3,CAR,NYG,0,0,1,short,right,1,D.Moore,,0,-1.651251901,0,-0.037525743,0,0.37808093475177884,CAR,SINGLEBACK,"1 RB, 3 TE, 1 WR",FLAT,2022,WR
1423,2022_02_CAR_NYG,2.0,6,85,0,2,338,338,2138,3,3,2,NYG,CAR,1,0,1,short,right,1,S.Barkley,,0,-0.522951453,0,-0.028275073,0,-0.454466378,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
1445,2022_02_CAR_NYG,3.0,6,85,0,2,335,335,2135,3,3,2,NYG,CAR,1,0,1,short,right,12,R.James,,0,-1.015123147,0,-0.028553724,0,1.580191393615678,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,WR
1518,2022_02_CAR_NYG,1.0,10,48,0,2,319,319,2119,-3,2,3,CAR,NYG,0,0,1,short,right,13,S.Sullivan,0,13,0.7812761949608102,1,0.041420639,1,0.7812761949608102,CAR,SINGLEBACK,"1 RB, 3 TE, 1 WR",CROSS,2022,
1605,2022_02_CAR_NYG,2.0,12,27,0,2,155,155,1955,-3,2,3,CAR,NYG,1,0,1,short,middle,3,R.Anderson,6,9,0.9320278171217069,1,0.030074954,1,-0.049171561,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
1657,2022_02_CAR_NYG,1.0,10,12,0,2,81,81,1881,-3,2,3,CAR,NYG,1,0,1,,,,nan,,-7,-1.371732705,0,-0.058291495,0,,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
1676,2022_02_CAR_NYG,2.0,17,19,0,2,74,74,1874,-3,2,2,CAR,NYG,1,0,1,,,,nan,,5,0.014666183444205672,1,-0.003496408,0,,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
1709,2022_02_CAR_NYG,3.0,12,14,0,2,65,65,1865,-3,2,2,CAR,NYG,1,0,1,short,left,5,S.Smith,,0,-0.520479386,0,-0.046399295,0,-0.626128661,CAR,EMPTY,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1765,2022_02_CAR_NYG,1.0,10,75,0,2,56,56,1856,0,2,2,NYG,CAR,1,0,1,short,middle,5,R.James,4,9,-0.069925773,0,0.036206484,1,-0.100693752,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1789,2022_02_CAR_NYG,2.0,1,66,0,2,30,30,1830,0,2,2,NYG,CAR,1,1,1,short,right,7,S.Shepard,,0,-0.149020641,0,-0.023317039,0,0.31514101423090324,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
1811,2022_02_CAR_NYG,3.0,1,66,0,2,26,26,1826,0,2,2,NYG,CAR,1,0,1,short,middle,3,D.Sills,-3,0,-0.413024751,0,-0.047925353,1,0.1295742562506348,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,
1890,2022_02_CAR_NYG,2.0,9,74,0,3,866,1766,1766,0,3,3,NYG,CAR,0,0,1,,,,nan,,-2,-1.366653268,0,-0.047404051,0,,NYG,SINGLEBACK,"1 RB, 1 TE, 3 WR",,2022,
1909,2022_02_CAR_NYG,3.0,11,76,0,3,818,1718,1718,0,3,3,NYG,CAR,1,0,1,short,right,11,T.Hudson,,0,-1.178269055,0,-0.037195504,0,2.548184084938839,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,TE
1949,2022_02_CAR_NYG,1.0,10,67,0,3,807,1707,1707,0,3,3,CAR,NYG,1,0,1,deep,left,27,D.Moore,2,29,1.9994314485229552,1,0.095208287,1,1.8887772394809872,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
2010,2022_02_CAR_NYG,1.0,10,16,0,3,753,1653,1653,0,3,3,CAR,NYG,0,0,1,deep,right,16,D.Moore,0,16,2.1954215187579393,1,0.1032716326239187,1,2.1954215187579393,CAR,SINGLEBACK,"1 RB, 1 TE, 3 WR",CORNER,2022,WR
2066,2022_02_CAR_NYG,1.0,10,75,0,3,747,1647,1647,-7,3,3,NYG,CAR,1,0,1,short,right,0,nan,,0,-0.590674383,0,-0.015916646,0,-0.590674383,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
2109,2022_02_CAR_NYG,3.0,9,74,0,3,702,1602,1602,-7,3,3,NYG,CAR,1,0,1,short,middle,15,R.James,0,15,2.3576685718726367,1,0.057877243,1,2.3576685718726367,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,WR
2159,2022_02_CAR_NYG,1.0,10,43,0,3,647,1547,1547,-7,3,3,NYG,CAR,0,1,1,short,middle,9,R.James,3,12,0.7842413049656898,1,0.034441083669662476,1,0.6748454187763855,NYG,SINGLEBACK,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
2183,2022_02_CAR_NYG,1.0,10,31,0,3,615,1515,1515,-7,3,3,NYG,CAR,1,1,1,short,left,15,T.Hudson,0,15,0.9374587748316117,1,0.032021164894104004,1,0.9374587748316117,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,2022,TE
2207,2022_02_CAR_NYG,1.0,10,16,0,3,575,1475,1475,-7,3,3,NYG,CAR,1,1,1,short,right,6,S.Shepard,,0,-0.467435313,0,-0.015998036,0,0.14237430086359382,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
2229,2022_02_CAR_NYG,2.0,10,16,0,3,567,1467,1467,-7,3,3,NYG,CAR,1,0,1,short,left,2,D.Bellinger,14,16,2.4017036037985235,1,0.1425686926683939,1,-0.690679598,NYG,PISTOL,"1 RB, 1 TE, 3 WR",CROSS,2022,TE
2339,2022_02_CAR_NYG,1.0,10,50,0,3,494,1394,1394,0,3,3,CAR,NYG,1,1,1,deep,middle,18,S.Smith,,0,-0.523604169,0,-0.018326223,0,1.2028072148095816,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,2022,WR
2361,2022_02_CAR_NYG,2.0,10,50,0,3,489,1389,1389,0,3,3,CAR,NYG,1,0,1,,,,nan,,2,-0.846886584,0,-0.042263836,0,,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
2390,2022_02_CAR_NYG,3.0,8,48,0,3,447,1347,1347,0,3,3,CAR,NYG,1,0,1,short,right,-2,S.Smith,4,2,-1.390326041,0,-0.038604796,1,-1.688703417,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
2433,2022_02_CAR_NYG,1.0,10,85,0,3,399,1299,1299,0,3,3,NYG,CAR,0,0,1,short,left,-3,S.Shepard,12,9,0.7723213550634682,1,0.026818931102752686,1,-1.159426677,NYG,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
2457,2022_02_CAR_NYG,2.0,1,76,0,3,368,1268,1268,0,3,3,NYG,CAR,1,1,1,,,,nan,,5,0.3157102426048368,1,-0.00765568,0,,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
2481,2022_02_CAR_NYG,1.0,10,71,0,3,337,1237,1237,0,3,3,NYG,CAR,1,0,1,,,,nan,,2,-0.501384817,0,-0.019650638,0,,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
2507,2022_02_CAR_NYG,2.0,8,69,0,3,307,1207,1207,0,3,3,NYG,CAR,1,1,1,short,right,7,D.Sills,,0,-0.763020168,0,-0.03451544,0,0.7000434626825154,NYG,EMPTY,"1 RB, 1 TE, 3 WR",HITCH,2022,
2552,2022_02_CAR_NYG,3.0,13,74,0,3,303,1203,1203,0,3,3,NYG,CAR,1,0,1,short,right,15,S.Shepard,,0,-1.159740874,0,-0.037195504,0,2.7108748864848167,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
2634,2022_02_CAR_NYG,3.0,2,57,0,3,207,1107,1107,0,3,3,CAR,NYG,1,0,1,deep,right,24,S.Smith,,0,-1.797382172,0,-0.04531011,0,2.2952630897052586,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,2022,WR
2717,2022_02_CAR_NYG,3.0,5,85,0,3,128,1028,1028,0,3,3,NYG,CAR,1,0,1,,,,nan,,-5,-1.671725482,0,-0.048205525,0,,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
2761,2022_02_CAR_NYG,1.0,10,59,0,3,84,984,984,0,3,3,CAR,NYG,0,0,1,short,right,4,D.Moore,,0,-0.460091239,0,-0.025100768,0,-0.034123264,CAR,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
2783,2022_02_CAR_NYG,2.0,10,59,0,3,77,977,977,0,3,3,CAR,NYG,1,0,1,short,right,-1,I.Thomas,,0,-0.815305101,0,-0.042084187,0,-1.119958287,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,
2814,2022_02_CAR_NYG,3.0,10,59,0,3,70,970,970,0,3,3,CAR,NYG,1,1,1,short,right,9,nan,,0,-1.397856402,0,-0.027001709,0,-0.162685719,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
2954,2022_02_CAR_NYG,1.0,10,65,0,4,895,895,895,0,3,3,NYG,CAR,0,0,1,short,left,-1,K.Toney,,0,-0.562849576,0,-0.024557948,0,-0.752055541,NYG,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
2976,2022_02_CAR_NYG,2.0,10,65,0,4,890,890,890,0,3,3,NYG,CAR,1,1,1,deep,left,35,S.Shepard,,0,-0.774591188,0,-0.034451187,0,2.7686697292374447,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",GO,2022,WR
2998,2022_02_CAR_NYG,3.0,10,65,0,4,884,884,884,0,3,3,NYG,CAR,1,0,1,deep,left,17,D.Sills,7,24,2.8678724295459688,1,0.099543035,1,2.355720980791375,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,
3022,2022_02_CAR_NYG,1.0,10,41,0,4,854,854,854,0,3,3,NYG,CAR,1,1,1,short,right,3,S.Barkley,0,3,-0.295943798,0,0.016552507877349854,1,-0.295943798,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,RB
3072,2022_02_CAR_NYG,3.0,7,38,0,4,794,794,794,0,3,3,NYG,CAR,1,1,1,,,,nan,,5,-1.028414409,0,-0.033790946,0,,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
3235,2022_02_CAR_NYG,2.0,9,20,0,4,658,658,658,-3,3,3,CAR,NYG,1,0,1,short,left,0,C.McCaffrey,,0,-0.624770344,0,-0.032787472,0,-0.624552008,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
3257,2022_02_CAR_NYG,3.0,9,20,0,4,656,656,656,-3,3,3,CAR,NYG,1,0,1,short,right,5,nan,,0,-0.819539676,0,-0.056528062,0,-0.611542233,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
3355,2022_02_CAR_NYG,2.0,2,57,0,4,565,565,565,0,3,3,NYG,CAR,0,0,1,short,middle,1,S.Shepard,0,1,-0.399806625,0,-0.02737987,1,-0.399806625,NYG,SINGLEBACK,"1 RB, 1 TE, 3 WR",FLAT,2022,WR
3400,2022_02_CAR_NYG,1.0,10,42,0,4,477,477,477,0,3,3,NYG,CAR,1,0,1,short,middle,3,S.Barkley,6,9,0.8255677889101207,1,0.072909892,1,-0.17018372,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,2022,RB
3540,2022_02_CAR_NYG,3.0,23,43,0,4,258,258,258,0,3,3,NYG,CAR,1,0,1,short,right,5,S.Shepard,0,5,-0.626193635,0,0.001737893,1,-0.626193635,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
3598,2022_02_CAR_NYG,1.0,10,75,0,4,214,214,214,-3,3,3,CAR,NYG,0,0,1,short,right,-2,C.McCaffrey,12,10,0.6508073093136773,1,0.010453402996063232,1,-0.857335963,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",FLAT,2022,RB
3655,2022_02_CAR_NYG,1.0,10,58,0,4,173,173,173,-3,3,3,CAR,NYG,0,0,1,deep,left,17,R.Anderson,,0,-0.424752683,0,-0.032237262,0,0.9462423286167905,CAR,SINGLEBACK,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
3677,2022_02_CAR_NYG,2.0,10,58,0,4,167,167,167,-3,3,3,CAR,NYG,1,0,1,short,right,2,C.McCaffrey,2,4,-0.298128153,0,0.014655411,1,-0.545218157,CAR,EMPTY,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
3706,2022_02_CAR_NYG,3.0,6,54,0,4,162,162,162,-3,3,3,CAR,NYG,1,0,1,,,,nan,,-9,-1.664210343,0,-0.113429472,0,,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
3852,2022_02_CAR_NYG,3.0,6,60,0,4,110,110,110,3,3,1,NYG,CAR,0,0,1,,,,nan,,11,1.283397359,1,0.075599551,0,,NYG,I_FORM,"2 RB, 1 TE, 2 WR",,2022,
109,2022_02_CHI_GB,2.0,6,53,0,1,830,1730,3530,0,3,3,GB,CHI,1,0,1,short,middle,12,S.Watkins,2,14,1.251529743662104,1,0.048052371,1,1.1169575445819646,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",POST,2022,WR
154,2022_02_CHI_GB,2.0,7,36,0,1,747,1647,3447,0,3,3,GB,CHI,1,0,1,short,right,8,A.Dillon,,0,-0.777735527,0,-0.034504414,0,0.9660992946010083,GB,SHOTGUN,"2 RB, 0 TE, 3 WR",FLAT,2022,RB
176,2022_02_CHI_GB,3.0,7,36,0,1,742,1642,3442,0,3,3,GB,CHI,1,0,1,short,middle,8,A.Lazard,0,8,1.7211909141624346,1,0.061161696910858154,1,1.7211909141624346,GB,EMPTY,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
242,2022_02_CHI_GB,3.0,10,28,0,1,610,1510,3310,0,2,3,GB,CHI,1,0,1,short,left,13,A.Jones,2,15,2.0653017880395055,1,0.070458055,1,1.9952332102693617,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
296,2022_02_CHI_GB,1.0,15,18,0,1,566,1466,3266,0,2,3,GB,CHI,1,0,1,short,right,1,R.Doubs,,0,-0.536267977,0,-0.014366865,0,-0.492823719,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",OUT,2022,WR
318,2022_02_CHI_GB,2.0,15,18,0,1,563,1463,3263,0,2,3,GB,CHI,1,0,1,deep,right,18,A.Lazard,,0,-0.788267368,0,-0.025739372,0,3.023473983805161,GB,EMPTY,"1 RB, 2 TE, 2 WR",GO,2022,WR
340,2022_02_CHI_GB,3.0,15,18,0,1,558,1458,3258,0,2,3,GB,CHI,1,0,1,,,,nan,,-4,-0.858653924,0,-0.039310277,0,,GB,EMPTY,"1 RB, 1 TE, 3 WR",,2022,
473,2022_02_CHI_GB,2.0,10,55,0,1,384,1284,3084,-3,2,2,CHI,GB,1,0,1,deep,left,16,E.St,14,30,2.5426029207883403,1,0.11221817135810852,1,1.6134237791411579,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,
641,2022_02_CHI_GB,1.0,10,64,0,1,203,1103,2903,-4,2,2,GB,CHI,1,0,1,short,left,4,A.Dillon,,0,-0.50752115,0,-0.018817365,0,-0.22565089,GB,SHOTGUN,"2 RB, 1 TE, 2 WR",FLAT,2022,RB
700,2022_02_CHI_GB,1.0,10,52,0,1,165,1065,2865,-4,2,2,GB,CHI,1,0,1,short,middle,-4,C.Watson,13,9,0.4914276725612581,1,0.052327394,1,-1.128652765,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
745,2022_02_CHI_GB,1.0,10,38,0,1,86,986,2786,-4,2,2,GB,CHI,0,0,1,short,middle,13,S.Watkins,11,24,1.4147603341261856,1,0.055053622,1,0.7797270029550418,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",POST,2022,WR
877,2022_02_CHI_GB,1.0,10,80,0,2,887,887,2687,-3,2,2,CHI,GB,0,0,1,,,,nan,,-5,-1.346986149,0,-0.033143312,0,,CHI,SINGLEBACK,"1 RB, 1 TE, 3 WR",,2022,
904,2022_02_CHI_GB,2.0,15,85,0,2,846,846,2646,-3,2,2,CHI,GB,1,0,1,short,left,-4,D.Mooney,0,-4,-0.932476824,0,-0.027693868,1,-0.932476824,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
928,2022_02_CHI_GB,3.0,19,89,0,2,805,805,2605,-3,2,2,CHI,GB,1,0,1,short,right,-2,D.Montgomery,9,7,-0.342868773,0,-0.0088332,1,-0.919028346,CHI,EMPTY,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
976,2022_02_CHI_GB,1.0,10,61,0,2,769,769,2569,3,2,2,GB,CHI,1,0,1,short,middle,7,S.Watkins,,0,-0.264267568,0,-0.016584516,0,0.3774984758347273,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",SLANT,2022,WR
998,2022_02_CHI_GB,2.0,10,61,0,2,766,766,2566,3,1,2,GB,CHI,0,0,1,short,right,-3,T.Davis,,0,-0.799619833,0,-0.030921578,0,-1.32284051,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",CROSS,2022,
1027,2022_02_CHI_GB,3.0,10,61,0,2,761,761,2561,3,1,2,GB,CHI,1,0,1,,,,nan,,-11,-1.853130189,0,-0.064719737,0,,GB,EMPTY,"1 RB, 1 TE, 3 WR",,2022,
1210,2022_02_CHI_GB,1.0,10,54,0,2,611,611,2411,3,1,2,GB,CHI,0,0,1,short,left,2,R.Cobb,6,8,0.3628261727280915,1,0.025449931621551514,1,-0.461223837,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",OUT,2022,WR
1334,2022_02_CHI_GB,1.0,20,34,0,2,435,435,2235,3,1,2,GB,CHI,1,0,1,,,,nan,,-8,-0.968713789,0,-0.026131928,0,,GB,PISTOL,"2 RB, 1 TE, 2 WR",,2022,
1353,2022_02_CHI_GB,2.0,28,42,0,2,410,410,2210,3,1,2,GB,CHI,1,0,1,short,left,-1,R.Doubs,21,20,1.2016965863876976,1,0.03171432,1,-0.94054,GB,EMPTY,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
1377,2022_02_CHI_GB,3.0,8,22,0,2,365,365,2165,3,1,2,GB,CHI,1,0,1,short,middle,7,R.Cobb,2,9,1.446707510680426,1,0.044139325618743896,1,0.085021279,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,2022,WR
1422,2022_02_CHI_GB,2.0,5,8,0,2,280,280,2080,3,1,2,GB,CHI,1,0,1,short,middle,-5,A.Jones,13,8,2.101526133,1,0.043040865509116344,1,-1.283379603,GB,SHOTGUN,"2 RB, 1 TE, 2 WR",CROSS,2022,RB
1485,2022_02_CHI_GB,1.0,10,85,0,2,270,270,2070,-10,2,1,CHI,GB,1,0,1,short,right,5,C.Kmet,,0,-0.406435963,0,-0.007109061,0,0.058308024,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",OUT,2022,TE
1528,2022_02_CHI_GB,3.0,15,90,0,2,227,227,2027,-10,2,1,CHI,GB,1,0,1,short,right,9,E.St,0,9,-0.028275553,0,0.012206838,1,-0.028275553,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,
1645,2022_02_CHI_GB,2.0,9,52,0,2,120,120,1920,10,1,2,GB,CHI,1,0,1,short,left,-2,A.Jones,17,15,1.1216012384393252,1,0.015765607357025146,1,-0.650649943,GB,PISTOL,"2 RB, 1 TE, 2 WR",SCREEN,2022,RB
1708,2022_02_CHI_GB,2.0,7,34,0,2,78,78,1878,10,1,2,GB,CHI,1,0,1,deep,right,20,R.Cobb,0,20,1.6434724337304942,1,0.030758380889892578,1,1.6434724337304942,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",CORNER,2022,WR
1732,2022_02_CHI_GB,1.0,10,14,0,2,43,43,1843,10,1,2,GB,CHI,1,1,1,short,right,0,R.Tonyan,9,9,0.8012926069495734,1,0.020099997520446777,1,-0.396716533,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,TE
1756,2022_02_CHI_GB,2.0,1,5,0,2,35,35,1835,10,0,2,GB,CHI,1,0,1,short,middle,5,A.Lazard,0,5,1.7171172089583706,1,0.008902231,1,1.7171172089583706,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,WR
1819,2022_02_CHI_GB,1.0,10,75,0,2,32,32,1832,-17,2,0,CHI,GB,1,0,1,short,right,-2,K.Herbert,5,3,-0.240523474,0,0.002642393,1,-0.162725609,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",SCREEN,2022,RB
1923,2022_02_CHI_GB,2.0,3,71,0,3,864,1764,1764,-17,3,3,CHI,GB,1,0,1,,,,nan,,-7,-2.017443623,0,-0.019854996,0,,CHI,EMPTY,"1 RB, 1 TE, 3 WR",,2022,
1942,2022_02_CHI_GB,3.0,10,78,0,3,822,1722,1722,-17,3,3,CHI,GB,1,0,1,short,middle,4,D.Montgomery,3,7,-0.425606431,0,0.004085761,1,-0.839248107,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",ANGLE,2022,RB
2059,2022_02_CHI_GB,1.0,10,38,0,3,651,1551,1551,17,3,3,GB,CHI,1,0,1,short,right,-1,C.Watson,0,-1,-0.957714484,0,-0.003717721,1,-0.957714484,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
2171,2022_02_CHI_GB,1.0,10,49,0,3,476,1376,1376,-17,3,3,CHI,GB,0,0,1,deep,middle,16,R.Griffin,2,18,1.2307996029267088,1,0.000740245,1,1.069291690015234,CHI,SINGLEBACK,"1 RB, 2 TE, 2 WR",POST,2022,
2299,2022_02_CHI_GB,1.0,10,76,0,3,306,1206,1206,14,3,3,GB,CHI,0,0,1,short,left,-1,R.Tonyan,3,2,-0.268573388,0,-0.006486177,1,-0.819309248,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",CROSS,2022,TE
2471,2022_02_CHI_GB,3.0,22,67,0,3,44,944,944,14,3,3,GB,CHI,1,0,1,short,right,-2,R.Doubs,9,7,-0.852695989,0,0.008377612,1,-1.145357586,GB,EMPTY,"1 RB, 1 TE, 3 WR",SCREEN,2022,WR
2558,2022_02_CHI_GB,1.0,10,79,0,4,854,854,854,-14,3,3,CHI,GB,0,0,1,deep,middle,52,D.Mooney,,0,-0.571173726,0,-0.006627031,0,3.5642926215659827,CHI,SINGLEBACK,"2 RB, 1 TE, 2 WR",GO,2022,WR
2601,2022_02_CHI_GB,1.0,10,65,0,4,811,811,811,-14,3,3,CHI,GB,0,1,1,,,,nan,,-10,-1.328482657,0,-0.025457494,0,,CHI,I_FORM,"2 RB, 1 TE, 2 WR",,2022,
2831,2022_02_CHI_GB,3.0,6,6,1,4,513,513,513,-14,3,3,CHI,GB,1,0,1,,,,nan,,5,0.20150824839947745,1,-0.014108822,0,,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
3011,2022_02_CHI_GB,2.0,11,88,0,4,345,345,345,14,3,1,GB,CHI,0,0,1,deep,left,38,S.Watkins,17,55,3.9436233362648636,1,0.005867779,1,2.982373710954562,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",POST,2022,WR
3068,2022_02_CHI_GB,1.0,10,15,0,4,294,294,294,14,3,0,GB,CHI,1,0,1,short,middle,-4,C.Watson,5,1,-0.654613849,0,0.000294209,1,-1.167190886,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",CROSS,2022,WR
3120,2022_02_CHI_GB,3.0,11,16,0,4,203,203,203,14,2,0,GB,CHI,1,0,1,short,middle,6,A.Dillon,0,6,0.3357723084746924,1,0.000842571,1,0.3357723084746924,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,RB
3224,2022_02_CHI_GB,1.0,10,81,0,4,141,141,141,-17,0,1,CHI,GB,1,0,1,short,right,7,E.St,,0,-0.338693696,0,-0.000205672,0,0.085609022,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",SLANT,2022,
3246,2022_02_CHI_GB,2.0,10,81,0,4,138,138,138,-17,0,1,CHI,GB,1,0,1,deep,right,20,E.St,,0,-2.21852607,0,-0.000224032,0,1.1475943259429187,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",IN,2022,
98,2022_02_CIN_DAL,1.0,10,64,0,1,834,1734,3534,0,3,3,DAL,CIN,1,0,1,short,right,-3,C.Lamb,4,1,-0.519649499,0,-0.018036783,1,-1.142960022,DAL,EMPTY,"1 RB, 2 TE, 2 WR",SCREEN,2022,WR
143,2022_02_CIN_DAL,3.0,2,56,0,1,757,1657,3457,0,3,3,DAL,CIN,1,0,1,short,left,6,C.Lamb,,0,-1.919844656,0,-0.054597914,0,1.080342346103862,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
165,2022_02_CIN_DAL,4.0,2,56,0,1,753,1653,3453,0,3,3,DAL,CIN,1,1,1,short,middle,13,N.Brown,4,17,3.663482212112285,1,0.10310351848602295,1,3.292225932,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,2022,WR
193,2022_02_CIN_DAL,1.0,10,39,0,1,717,1617,3417,0,3,3,DAL,CIN,0,0,1,short,right,-3,D.Schultz,12,9,0.7107586129568517,1,0.028526365756988525,1,-1.258718441,DAL,SINGLEBACK,"1 RB, 2 TE, 2 WR",FLAT,2022,TE
309,2022_02_CIN_DAL,2.0,7,9,0,1,521,1421,3221,0,3,3,DAL,CIN,0,0,1,short,right,9,N.Brown,0,9,1.9220619022962637,1,0.032052055096142285,1,1.9220619022962637,DAL,WILDCAT,"1 RB, 2 TE, 2 WR",CROSS,2022,WR
369,2022_02_CIN_DAL,1.0,10,75,0,1,515,1415,3215,-7,3,3,CIN,DAL,0,0,1,short,right,-5,J.Mixon,16,11,0.71221651,1,0.031230628490447998,1,-1.349102679,CIN,SINGLEBACK,"1 RB, 2 TE, 2 WR",FLAT,2022,RB
472,2022_02_CIN_DAL,1.0,10,44,0,1,381,1281,3081,-7,3,3,CIN,DAL,1,0,1,short,right,5,J.Chase,12,17,1.3356457919580862,1,0.042835742235183716,1,0.059572719,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",HITCH,2022,WR
548,2022_02_CIN_DAL,2.0,11,28,0,1,275,1175,2975,-7,3,3,CIN,DAL,1,0,1,,,,nan,,-3,-1.072927107,0,-0.031462967,0,,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",,2022,
567,2022_02_CIN_DAL,3.0,14,31,0,1,230,1130,2930,-7,3,3,CIN,DAL,1,0,1,short,left,0,H.Hurst,6,6,-0.216155816,0,-0.006574661,1,-0.861045691,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",FLAT,2022,TE
695,2022_02_CIN_DAL,3.0,10,75,0,1,92,992,2792,4,3,3,DAL,CIN,1,0,1,deep,left,19,N.Brown,9,28,3.002603658474982,1,0.090476513,1,2.527226615929976,DAL,SHOTGUN,"1 RB, 1 TE, 3 WR",POST,2022,WR
